"group_displayname","user_nickname","user_info","content","content_type","robot_id","robot_displayname","user_signature","time","region","city"
"Wilson_政府补助","J-soap ","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 129, ""Statues"": 0, ""NickName"": ""J-soap "", ""OwnerUin"": 0, ""Province"": ""Toronto"", ""UserName"": ""@41a03c5d6f5c93d5035b5010fa34186fd5449bae12957cbad33b29ae76a3b8ba"", ""PYInitial"": ""JSOAP"", ""PYQuanPin"": ""Jsoap"", ""Signature"": ""承接婚庆手伴礼，母乳皂，生日皂，私人定制，独一无二！"", ""UniFriend"": 0, ""AttrStatus"": 102437, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@41a03c5d6f5c93d5035b5010fa34186fd5449bae12957cbad33b29ae76a3b8ba&chatroomid=@ab667121a0d7f3295a69a87dc880a277&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@ab667121a0d7f3295a69a87dc880a277"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Picture","robot-1","珍妮m",NULL,"1524776763",NULL,NULL
"Wilson_温莎无忧2","Moon","[{""Sex"": 0, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""Moon"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@881de4e5f9251f757c234597062e53ce2b8311241f504e2d43dbec58adfac578"", ""PYInitial"": ""MOON"", ""PYQuanPin"": ""Moon"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 4103, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650665038&username=@881de4e5f9251f757c234597062e53ce2b8311241f504e2d43dbec58adfac578&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@4f4836bb48109892cd7c0dff41fff0c1"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","车找到了。谢谢！","Text","robot-1","珍妮5",NULL,"1524776770",NULL,NULL
"Wilson_政府补助","J-soap ","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 129, ""Statues"": 0, ""NickName"": ""J-soap "", ""OwnerUin"": 0, ""Province"": ""Toronto"", ""UserName"": ""@41a03c5d6f5c93d5035b5010fa34186fd5449bae12957cbad33b29ae76a3b8ba"", ""PYInitial"": ""JSOAP"", ""PYQuanPin"": ""Jsoap"", ""Signature"": ""承接婚庆手伴礼，母乳皂，生日皂，私人定制，独一无二！"", ""UniFriend"": 0, ""AttrStatus"": 102437, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@41a03c5d6f5c93d5035b5010fa34186fd5449bae12957cbad33b29ae76a3b8ba&chatroomid=@ab667121a0d7f3295a69a87dc880a277&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@ab667121a0d7f3295a69a87dc880a277"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","@小杨同学 你不要吓我[捂脸]","Text","robot-1","珍妮m",NULL,"1524776773",NULL,NULL
"Wilson_温莎无忧3","Moon","[{""Sex"": 0, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""Moon"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@881de4e5f9251f757c234597062e53ce2b8311241f504e2d43dbec58adfac578"", ""PYInitial"": ""MOON"", ""PYQuanPin"": ""Moon"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 4103, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650665038&username=@881de4e5f9251f757c234597062e53ce2b8311241f504e2d43dbec58adfac578&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@b3140a747e9f1d4947487ad617cd8cfb"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","车找到了。谢谢！","Text","robot-1","珍妮4",NULL,"1524776787",NULL,NULL
"Wilson_明通驾校","Moon","[{""Sex"": 0, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""Moon"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@881de4e5f9251f757c234597062e53ce2b8311241f504e2d43dbec58adfac578"", ""PYInitial"": ""MOON"", ""PYQuanPin"": ""Moon"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 4103, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650665038&username=@881de4e5f9251f757c234597062e53ce2b8311241f504e2d43dbec58adfac578&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@69728941fdfefaf103c47e272a688610"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","车找到了。谢谢！","Text","robot-1","Jenny 7@ masterqun.com",NULL,"1524776812",NULL,NULL
"Wilson_多伦多妈妈","三宝妈---阿胶糕代理","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""碎微"", ""OwnerUin"": 0, ""Province"": ""Toronto"", ""UserName"": ""@dfc653038f1c9032ea21732fd6efcd7476260ef460e3dacacac18d24cd14874c"", ""PYInitial"": ""SW"", ""PYQuanPin"": ""suiwei"", ""Signature"": ""爱是恒久忍耐又有恩慈"", ""UniFriend"": 0, ""AttrStatus"": 67207271, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@dfc653038f1c9032ea21732fd6efcd7476260ef460e3dacacac18d24cd14874c&chatroomid=@196aedab8ad480e42b04c506cf4d727e&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""三宝妈---阿胶糕代理"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@196aedab8ad480e42b04c506cf4d727e"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","@lina liu 我现在是汉后阿胶糕的食用者，也是它的代理。若想更多了解，欢迎你来咨询哦","Text","robot-1","珍妮妈",NULL,"1524776883",NULL,NULL
"Wilson_多伦多妈妈","lina liu","[{""Sex"": 2, ""Uin"": 0, ""City"": ""Toronto"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""lingna"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@1fc854f3e6662d6686926ef73f7582ae21619feedf41a9cf17e4fd1f76ab1869"", ""PYInitial"": ""LINGNA"", ""PYQuanPin"": ""lingna"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 100761639, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@1fc854f3e6662d6686926ef73f7582ae21619feedf41a9cf17e4fd1f76ab1869&chatroomid=@196aedab8ad480e42b04c506cf4d727e&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""lina liu"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@196aedab8ad480e42b04c506cf4d727e"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","@三宝妈---阿胶糕代理 好的，有需要一定咨询你。","Text","robot-1","珍妮妈",NULL,"1524776972",NULL,NULL
"Wilson_旅游信息分享","''EEEileeN","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": ""a30"", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""''EEEileeN"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@de05c7f184445e353f1f13f6418071b9"", ""PYInitial"": ""EEEILEEN"", ""PYQuanPin"": ""EEEileeN"", ""Signature"": ""<span class=\""emoji emoji1f495\""></span>你若盛开 蝴蝶自来"", ""UniFriend"": 0, ""AttrStatus"": 67340479, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@de05c7f184445e353f1f13f6418071b9&chatroomid=@7b6f284d96193ca89b33a359fd079be7&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@7b6f284d96193ca89b33a359fd079be7"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","香港或广州出发都行 到多伦多","Text","robot-1","Jenny5 @ masterqun.com",NULL,"1524776982",NULL,NULL
"Wilson_旅游信息分享","金泰旅游-Amelia","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""米拉拉🌸"", ""OwnerUin"": 0, ""Province"": ""Toronto"", ""UserName"": ""@b3b2848929bd6ecb6467219332253f6b78b53223804c9485a2f22530e8a85fde"", ""PYInitial"": ""MLLSPANCLASSEMOJIEMOJI1F338SPAN"", ""PYQuanPin"": ""milalaspanclassemojiemoji1f338span"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 34052967, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=664268313&username=@b3b2848929bd6ecb6467219332253f6b78b53223804c9485a2f22530e8a85fde&skey="", ""MemberList"": [], ""RemarkName"": ""1-23956568-米拉拉🌸"", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 3, ""DisplayName"": ""金泰旅游-Amelia"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@7b6f284d96193ca89b33a359fd079be7"", ""RemarkPYInitial"": ""123956568MLLSPANCLASSEMOJIEMOJI1F338SPAN"", ""RemarkPYQuanPin"": ""123956568milalaspanclassemojiemoji1f338span"", ""HideInputBarFlag"": 0}]","好","Text","robot-1","Jenny5 @ masterqun.com",NULL,"1524776996",NULL,NULL
"Wilson_AuroraNewMarket","谢（专业室内外装修）","[{""Sex"": 1, ""Uin"": 0, ""City"": ""Markham"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": ""a49"", ""SnsFlag"": 177, ""Statues"": 0, ""NickName"": ""Ivan-Tse"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@e7b01e4739a68f275d75f46d3b0ecb7a"", ""PYInitial"": ""IVANTSE"", ""PYQuanPin"": ""IvanTse"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 100453, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@e7b01e4739a68f275d75f46d3b0ecb7a&chatroomid=@612bd682eabfbdac704c4bc8a4c81932&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""谢（专业室内外装修）"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@612bd682eabfbdac704c4bc8a4c81932"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","年內不得in噢on 看看 廟口及記旅美 偶見哦哦密密麻麻馬克媽媽媽媽媽媽們你們啾啾唧唧i。    距講那麼快。距kù機 哦快快你能瞭解你說你 媽媽你。 不管工作時也噢OK哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦、在哦哦哦哦哦哦毛利率看看看看看哦哦哦ioomlllllloooomoool美金喔林女不滿 v你們開幕某某某姆役賓能把哦哦哦哦哦哦咯咯林某你看你 你看看媽媽媽媽媽媽尼苦苦民幣ibbnnbbnbbbbnbbbbbbbb畢畢剝剝冷冷冰冰逼miiibboinbiombi[闭嘴][闭嘴][闭嘴][困][流汗]年均積極比妳緊鄰溺斃機那你奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶奶哩哩啦啦你[怄火][怄火][沒那邊能noiiii握手][转圈][心碎難[怄vj[转mbnkkmmknnnnnnkmm。  in 擬😱你明明白白明濱你看看你哦那你沒品奶奶你哦莫可沒看你爸爸吧吧 吧吧來吧空軍看你們看哦哦你沒沒那麼快哦林邊美麗秘密 他模擬聯合國難民媽媽那邊哦你哦哦哦inibìi哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦boikikib😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒哦nlulkknnnniniinniinininniniinn。 開口棉毛褲kmnmj⋯⋯n⋯⋯mmmmnuuubnuikknjnhjnnumm交miol哦哦哦哦開幕妳們溺斃bnbi緊 看看模擬i am米半mmmn 麵包被逼kkooonikiiikimbmllnoo[闭嘴]密秘密l花園nu ","Text","robot-1","珍妮x",NULL,"1524777201",NULL,NULL
"Wilson_政府补助","Wilson","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""Wilson"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@f42eaa8556d6ec3466e3d681f1062bdf65a0faf177557b88d21eb171e50b046b"", ""PYInitial"": ""WILSON"", ""PYQuanPin"": ""Wilson"", ""Signature"": ""每天都是新的开始。"", ""UniFriend"": 0, ""AttrStatus"": 38207749, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@f42eaa8556d6ec3466e3d681f1062bdf65a0faf177557b88d21eb171e50b046b&chatroomid=@ab667121a0d7f3295a69a87dc880a277&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""Wilson_政府补助"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@ab667121a0d7f3295a69a87dc880a277"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Note","robot-1","珍妮m",NULL,"1524777202",NULL,NULL
"Wilson_政府补助","Wilson","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""Wilson"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@f42eaa8556d6ec3466e3d681f1062bdf65a0faf177557b88d21eb171e50b046b"", ""PYInitial"": ""WILSON"", ""PYQuanPin"": ""Wilson"", ""Signature"": ""每天都是新的开始。"", ""UniFriend"": 0, ""AttrStatus"": 38207749, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@f42eaa8556d6ec3466e3d681f1062bdf65a0faf177557b88d21eb171e50b046b&chatroomid=@ab667121a0d7f3295a69a87dc880a277&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""Wilson_政府补助"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@ab667121a0d7f3295a69a87dc880a277"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Note","robot-1","珍妮m",NULL,"1524777204",NULL,NULL
"Wilson_房东网","房东群村助","[{""Sex"": 0, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""房东群村助"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@64410971c4ab009c6343cb8df8b807821323d120c16171d89708699179feceec"", ""PYInitial"": ""FDQCZ"", ""PYQuanPin"": ""fangdongquncunzhu"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 102437, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@64410971c4ab009c6343cb8df8b807821323d120c16171d89708699179feceec&chatroomid=@a9a42382782e512ec259681b5e1b2eed&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@a9a42382782e512ec259681b5e1b2eed"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","《投资人夜话》
每周四晚间9:00pm（半小时）
主持人：Jennifer Mei

今晚话题导读：
现金流对于房产投资的重要性，今年已经被大谈特谈了。
我作为现金流派的坚定支持者，又有一些不同于他人的考虑，如何兼顾现金流和升值，作为房产投资人，我们一起来探讨。","Text","robot-1","珍妮姐",NULL,"1524777250",NULL,NULL
"Wilson_AuroraNewMarket","谢（专业室内外装修）","[{""Sex"": 1, ""Uin"": 0, ""City"": ""Markham"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": ""a49"", ""SnsFlag"": 177, ""Statues"": 0, ""NickName"": ""Ivan-Tse"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@e7b01e4739a68f275d75f46d3b0ecb7a"", ""PYInitial"": ""IVANTSE"", ""PYQuanPin"": ""IvanTse"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 100453, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@e7b01e4739a68f275d75f46d3b0ecb7a&chatroomid=@612bd682eabfbdac704c4bc8a4c81932&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""谢（专业室内外装修）"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@612bd682eabfbdac704c4bc8a4c81932"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Note","robot-1","珍妮x",NULL,"1524777306",NULL,NULL
"Wilson_温莎无忧2","Wilson","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""Wilson"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@f42eaa8556d6ec3466e3d681f1062bdf65a0faf177557b88d21eb171e50b046b"", ""PYInitial"": ""WILSON"", ""PYQuanPin"": ""Wilson"", ""Signature"": ""每天都是新的开始。"", ""UniFriend"": 0, ""AttrStatus"": 38207749, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@f42eaa8556d6ec3466e3d681f1062bdf65a0faf177557b88d21eb171e50b046b&chatroomid=@4f4836bb48109892cd7c0dff41fff0c1&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""Wilson_温莎无忧2"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@4f4836bb48109892cd7c0dff41fff0c1"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Note","robot-1","珍妮5",NULL,"1524777447",NULL,NULL
"Wilson_温莎无忧4","Wilson","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""Wilson"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@f42eaa8556d6ec3466e3d681f1062bdf65a0faf177557b88d21eb171e50b046b"", ""PYInitial"": ""WILSON"", ""PYQuanPin"": ""Wilson"", ""Signature"": ""每天都是新的开始。"", ""UniFriend"": 0, ""AttrStatus"": 38207749, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@f42eaa8556d6ec3466e3d681f1062bdf65a0faf177557b88d21eb171e50b046b&chatroomid=@f8b4d1077432b5c1802734c079dd126a&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""Wilson_温莎无忧4"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@f8b4d1077432b5c1802734c079dd126a"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Note","robot-1","珍妮1",NULL,"1524777462",NULL,NULL
"Wilson_房东网","房东网信息","[{""Sex"": 0, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""房东网信息"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@e9c36d42e7d75477cfa529f4b55ac3c04501ae774332a318ed57a08e7e6ca3c9"", ""PYInitial"": ""FDWXX"", ""PYQuanPin"": ""fangdongwangxinxi"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 102661, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@e9c36d42e7d75477cfa529f4b55ac3c04501ae774332a318ed57a08e7e6ca3c9&chatroomid=@a9a42382782e512ec259681b5e1b2eed&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@a9a42382782e512ec259681b5e1b2eed"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","房东网 - 房屋保险，租客保险你分清了（29群）04-26-2018","Sharing","robot-1","珍妮姐",NULL,"1524777545",NULL,NULL
"Wilson_房东网","房东网信息","[{""Sex"": 0, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""房东网信息"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@e9c36d42e7d75477cfa529f4b55ac3c04501ae774332a318ed57a08e7e6ca3c9"", ""PYInitial"": ""FDWXX"", ""PYQuanPin"": ""fangdongwangxinxi"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 102661, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@e9c36d42e7d75477cfa529f4b55ac3c04501ae774332a318ed57a08e7e6ca3c9&chatroomid=@a9a42382782e512ec259681b5e1b2eed&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@a9a42382782e512ec259681b5e1b2eed"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","房东网 - 租客续约一定要用新租约吗？（28 群）04-03-2018","Sharing","robot-1","珍妮姐",NULL,"1524777551",NULL,NULL
"Wilson_多伦多妈妈","Winnie","[{""Sex"": 2, ""Uin"": 0, ""City"": ""Toronto"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": ""Win"", ""SnsFlag"": 17, ""Statues"": 0, ""NickName"": ""Winnie"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@904017c18a99b35c684f5b8ef51b7ab8"", ""PYInitial"": ""WINNIE"", ""PYQuanPin"": ""Winnie"", ""Signature"": ""赛过岁月，赢回青春！\nChange my words, Change my world."", ""UniFriend"": 0, ""AttrStatus"": 101023931, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@904017c18a99b35c684f5b8ef51b7ab8&chatroomid=@196aedab8ad480e42b04c506cf4d727e&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@196aedab8ad480e42b04c506cf4d727e"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Video","robot-1","珍妮妈",NULL,"1524777785",NULL,NULL
